,/amdcpu/0/load/2,/amdcpu/0/load/3,/amdcpu/0/load/4,/amdcpu/0/load/5,/amdcpu/0/load/6,/amdcpu/0/load/7,/amdcpu/0/load/8,/amdcpu/0/load/9,/amdcpu/0/load/10,/amdcpu/0/load/11,/amdcpu/0/load/12,/amdcpu/0/load/13,/amdcpu/0/load/0,/amdcpu/0/load/1,/amdcpu/0/power/0,/amdcpu/0/clock/1,/amdcpu/0/clock/2,/amdcpu/0/clock/3,/amdcpu/0/clock/4,/amdcpu/0/factor/0,/amdcpu/0/power/1,/amdcpu/0/voltage/2,/amdcpu/0/clock/5,/amdcpu/0/clock/6,/amdcpu/0/factor/1,/amdcpu/0/power/2,/amdcpu/0/voltage/3,/amdcpu/0/clock/7,/amdcpu/0/clock/8,/amdcpu/0/factor/2,/amdcpu/0/power/3,/amdcpu/0/voltage/4,/amdcpu/0/clock/9,/amdcpu/0/clock/10,/amdcpu/0/factor/3,/amdcpu/0/power/4,/amdcpu/0/voltage/5,/amdcpu/0/clock/11,/amdcpu/0/clock/12,/amdcpu/0/factor/4,/amdcpu/0/power/5,/amdcpu/0/voltage/6,/amdcpu/0/clock/13,/amdcpu/0/clock/14,/amdcpu/0/factor/5,/amdcpu/0/power/6,/amdcpu/0/voltage/7,/amdcpu/0/temperature/2,/amdcpu/0/voltage/0,/amdcpu/0/voltage/1,/amdcpu/0/clock/0
09/08/2026 11:42:11,17.19,1.56,14.06,0,15.62,14.06,17.19,12.5,4.69,15.62,21.88,26.56,13.41,26.56,14.132967,4042,501,4042,192.5,40.5,0.4555041,1.3625,4042,193.5,40.5,0.532025456,1.3625,4042,530,40.5,1.70909989,1.3625,4042,579,40.5,2.03365827,1.3625,4042,454,40.5,1.45201,1.3625,4042,1056.5,40.5,3.558747,1.3625,78.25001,1.55,1.55,99.8091354
09/08/2026 11:42:13,15.62,3.12,15.62,0,1.56,17.19,9.38,20.31,12.5,26.56,9.38,15.62,12.24,26.56,14.4039879,3668,502,4042,300.5,40.5,0.825739861,1.3625,4042,364,40.5,1.105199,1.35625,4042,359,40.5,1.029664,1.35625,1797,534.5,18,1.89275157,1.35625,4042,926,40.5,3.241108,1.35625,4042,531,40.5,1.78322554,1.35625,79.375,1.55,1.55,99.80922
09/08/2026 11:42:15,23.81,6.35,15.87,3.17,7.94,9.52,36.51,31.75,25.4,6.35,9.52,18.46,16.22,36.51,15.8864212,2388,585,1235,525.5,12.375,1.55564153,1.35625,1235,295.5,12.375,0.814082563,1.34375,1976,251,19.8,0.6333209,1.34375,1797,1321.5,18,4.7468853,1.34375,4042,496,40.5,1.53968835,1.34375,4042,622,40.5,2.07518744,1.34375,79.375,1.55,1.55,99.80914
09/08/2026 11:42:17,14.06,14.06,20.31,3.12,6.25,14.06,46.88,12.5,6.25,23.44,15.62,3.12,14.97,46.88,15.5494013,3277,576,1785,511.5,17.88889,1.40923667,1.36875,1785,462.5,17.88889,1.42023861,1.36875,4017,233,40.25,0.5639862,1.36875,4017,1166,40.25,4.16639328,1.36875,4017,618.5,40.25,2.03505588,1.36875,4042,466.5,40.5,1.4943924,1.36875,79.875,1.55,1.55,99.8092
09/08/2026 11:42:19,14.06,3.03,15.62,13.85,20.31,9.38,31.25,10.94,12.5,20.31,29.69,29.69,17.55,31.25,16.3848743,2920,640,1797,326,18,0.814391136,1.3375,1797,559.5,18,1.71019268,1.3375,4042,504,40.5,1.46624839,1.3375,1797,774.5,18,2.55195,1.3375,4042,593.5,40.5,1.75738823,1.3375,4042,1084.5,40.5,3.67431736,1.3375,79.375,1.55,1.55,99.8091354
09/08/2026 11:42:21,4.76,6.35,19.05,11.11,9.52,22.22,12.7,22.22,12.7,12.7,22.22,17.46,14.42,22.22,14.0394783,2920,502,4042,186.5,40.5,0.49861455,1.35625,4042,396,40.5,1.26043487,1.35625,1797,573,18,1.82730794,1.35625,1797,771.5,18,2.61842775,1.35625,1797,373.5,18,1.09545374,1.35625,4042,710.5,40.5,2.37282372,1.35625,79.25,1.55,1.55,99.809166
09/08/2026 11:42:23,14.06,7.81,15.62,10.94,1.56,7.81,28.12,20.31,15.62,18.75,32.81,9.38,15.23,32.81,14.6428871,3668,522,4042,343,40.5,1.01397085,1.3875,4042,466,40.5,1.47449434,1.38125,1797,165.5,18,0.373900652,1.38125,4042,806.5,40.5,2.96236777,1.38125,4042,585.5,40.5,1.9452107,1.38125,4042,763,40.5,2.6032722,1.38125,79.125,1.55,1.55,99.80917
09/08/2026 11:42:25,10.77,4.69,7.69,1.54,3.08,23.44,32.31,7.69,6.15,10.77,9.23,20,11.45,32.31,13.6847439,2850,463,1397,311.5,14,0.8467391,1.33125,1782,126,18,0.3093081,1.34375,4042,495.5,40.5,1.64996135,1.34375,1797,834.5,18,3.03448439,1.34375,4042,375,40.5,1.121955,1.34375,4042,637,40.5,2.19301057,1.34375,78.75001,1.55,1.55,99.80917
09/08/2026 11:42:27,9.38,9.23,6.25,0,14.06,4.69,20,0,9.38,32.81,32.31,6.25,12.03,32.81,13.6236191,2068,482,1397,350.5,14,1.01838768,1.3625,1397,158,14,0.35891512,1.3625,1976,442,19.8,1.38035822,1.3625,1797,367,18,1.21179307,1.3625,1797,759.5,18,2.56579852,1.3625,4042,816.5,40.5,2.83710432,1.3625,78.25001,1.55,1.55,99.80916
09/08/2026 11:42:29,20.31,9.38,29.69,15.62,23.44,7.81,35.94,3.12,17.19,10.94,21.88,7.81,16.93,35.94,16.7392235,2909,654,4042,523,40.5,1.56930363,1.375,1797,857,18,2.77805042,1.375,1797,518,18,1.60274553,1.375,4017,756,40.25,2.63001776,1.38125,4017,673.5,40.25,2.15217376,1.38125,1785,596,17.88889,1.8980546,1.3625,78.25001,1.55,1.55,99.80923
09/08/2026 11:42:31,7.81,5,14.06,6.25,15.62,17.46,46.88,1.56,4.69,17.46,19.05,3.12,13.25,46.88,14.1321735,2846,510,1397,214,14,0.5291005,1.35,1755,241,18,0.6259686,1.3625,4042,713.5,40.5,2.33591866,1.3625,4042,956,40.5,3.42603278,1.3625,1797,432.5,18,1.34764183,1.3625,4042,501,40.5,1.63636839,1.3625,78.25001,1.55,1.55,99.80919
09/08/2026 11:42:33,31.25,9.23,21.88,4.62,9.38,17.19,21.88,28.12,9.38,18.75,32.81,7.81,17.69,32.81,15.1169147,3668,557,4042,697.5,40.5,2.18477082,1.36875,4042,357,40.5,1.11369848,1.36875,4042,358.5,40.5,0.982946038,1.36875,1797,1008.5,18,3.656737,1.36875,4042,420.5,40.5,1.28576589,1.36875,4042,501,40.5,1.65936446,1.36875,78.62501,1.55,1.55,99.80923
09/08/2026 11:42:35,15.62,1.61,10.94,1.56,7.81,14.06,48.44,10.94,12.5,15.62,25,0,13.68,48.44,14.858654,3664,536,1797,300,18,0.9462473,1.36875,4042,240,40.5,0.7140096,1.3625,4042,442,40.5,1.30418026,1.3625,4042,1180,40.5,4.363419,1.3625,4017,492.5,40.25,1.56396222,1.375,4042,561,40.5,1.78739893,1.325,78.37501,1.55,1.55,99.80915
09/08/2026 11:42:37,51.56,6.25,20.31,10.94,17.19,18.75,26.56,6.25,21.88,42.19,50,12.5,23.7,51.56,20.0324764,2241,788,1752,1011.5,17.5555553,4.110178,1.25625,3992,476,40,1.70171678,1.30625,1774,370.5,17.7777786,1.10230207,1.30625,1976,580,19.8,2.257019,1.30625,1976,1292,19.8,4.54421949,1.30625,1976,1000,19.8,3.93872166,1.30625,80.375,1.55,1.55,99.80918
09/08/2026 11:42:39,21.88,12.5,23.44,10.94,23.44,34.38,21.88,10.94,28.12,21.88,35.94,34.38,23.31,35.94,17.5516,2918,908,1785,709.5,17.88889,1.422299,1.33125,4042,683.5,40.5,1.302883,1.34375,4042,1006,40.5,2.49894834,1.34375,1797,720,18,1.67552209,1.34375,4042,968.5,40.5,2.39831,1.36875,1797,1360,18,3.89653945,1.36875,80.75,1.55,1.55,99.80921
09/08/2026 11:42:41,25,7.81,20,6.15,14.06,26.56,32.81,35.94,18.75,26.15,27.69,28.12,22.42,35.94,15.4344816,3294,567,4042,230.5,40.5,0.561199665,1.38125,4042,216,40.5,0.5809677,1.38125,1797,379,18,1.14096618,1.38125,4042,1040.5,40.5,3.75478864,1.38125,4042,774.5,40.5,2.672108,1.38125,1797,760,18,2.57302427,1.38125,81.125,1.55,1.55,99.8092
09/08/2026 11:42:43,7.81,3.08,14.06,1.52,7.58,10.77,7.81,0,7.81,29.69,36.92,20.31,12.28,36.92,13.6118479,1631,471,1183,147,12.375,0.368718266,1.34375,1235,233,12.375,0.7325508,1.34375,1976,277.5,19.8,0.814337,1.34375,1797,276.5,18,0.8215164,1.34375,1797,680,18,2.38190341,1.34375,1797,1212.5,18,4.31374025,1.34375,80.625,1.55,1.55,99.80917
09/08/2026 11:42:45,15.38,6.25,21.54,9.38,23.44,15.62,30.77,6.15,21.54,7.69,30.77,26.15,17.89,30.77,16.4960423,2345,612,1397,197,14,0.5423047,1.35,1397,523,14,1.79913437,1.35,1397,497,14,1.64345038,1.35,4042,717,40.5,2.688329,1.35,4042,535,40.5,1.66188526,1.35,1797,1200.5,18,4.450053,1.35,80.25,1.55,1.55,99.8092041
09/08/2026 11:42:47,23.44,6.15,14.06,0,9.38,16.92,36.92,10.94,12.31,25,34.38,14.06,16.96,36.92,16.21694,3294,603,4042,521.5,40.5,1.57048476,1.3375,1797,218.5,18,0.577266157,1.3375,4042,387,40.5,1.181488,1.34375,1797,770,18,2.724232,1.34375,4042,732.5,40.5,2.37659812,1.34375,4042,988.5,40.5,3.41705751,1.34375,80.375,1.55,1.55,99.80925
09/08/2026 11:42:49,15.38,9.23,32.31,10.77,3.08,7.69,41.54,3.08,10.77,15.38,24.62,10.77,15.38,41.54,16.02072,2918,586,1785,439,17.88889,1.284991,1.34375,1797,749,18,2.52119517,1.3375,4042,239.5,40.5,0.5722241,1.3375,1797,872,18,3.25922227,1.3375,4042,496,40.5,1.64060593,1.3375,4042,719,40.5,2.53936625,1.3375,80.5,1.55,1.55,99.80924
09/08/2026 11:42:51,12.5,9.38,15.62,12.5,4.69,10.94,15.62,4.69,9.38,10.94,45.31,15.62,13.93,45.31,14.6557646,2920,524,4042,444.5,40.5,1.39468956,1.31875,1797,460,18,1.47354329,1.31875,1797,250.5,18,0.640785158,1.31875,1797,483,18,1.68128991,1.31875,4042,450,40.5,1.36694419,1.31875,4042,1056.5,40.5,3.59544539,1.31875,79.875,1.55,1.55,99.80922
09/08/2026 11:42:53,9.23,13.85,15.38,3.08,4.62,18.46,41.54,9.23,7.69,15.38,16.92,7.69,13.59,41.54,15.037921,3668,526,1797,369.5,18,1.11752427,1.36875,4042,269,40.5,0.7732219,1.36875,4042,393,40.5,1.21222174,1.36875,4042,1084.5,40.5,4.03925562,1.36875,4042,538,40.5,1.76938665,1.375,4042,500.5,40.5,1.65738583,1.375,79.75,1.55,1.55,99.80917
09/08/2026 11:42:55,15.62,1.56,15.62,4.69,10.94,10.94,32.81,10.94,10.94,23.44,15.62,10.94,13.67,32.81,15.077527,2920,542,1797,299,18,0.844125,1.33125,4042,369.5,40.5,1.15352523,1.33125,1797,460,18,1.38399875,1.33125,1797,886,18,3.18792534,1.3375,4042,725.5,40.5,2.42387724,1.3375,4042,512,40.5,1.61263609,1.3375,80.125,1.55,1.55,99.80918
09/08/2026 11:42:57,18.75,11.11,17.19,0,4.69,15.62,50,4.62,15.62,4.69,10.94,9.38,13.55,50,14.5716009,2345,523,1397,472.5,14,1.36363947,1.33125,1397,195,14,0.467749536,1.35,1397,386,14,1.16833746,1.35,1797,1084.5,18,3.98175359,1.35,4042,550,40.5,1.6961273,1.35,4042,449,40.5,1.4451673,1.35,79.5,1.55,1.55,99.80915
09/08/2026 11:42:59,9.23,4.62,10.77,0,21.54,6.15,29.23,4.62,6.15,16.92,30.77,6.15,12.18,30.77,14.4019165,1984,521,1797,287,18,0.7189451,1.34375,1797,182.5,18,0.4580298,1.34375,4042,553,40.5,1.74397683,1.34375,1235,810,12.375,2.86906719,1.34375,1235,468.5,12.375,1.428166,1.34375,1797,823.5,18,2.78646183,1.34375,79.125,1.55,1.55,99.809166
09/08/2026 11:43:01,40.62,17.19,32.81,37.5,45.31,31.25,46.88,35.94,40.62,26.56,43.75,20.31,34.9,46.88,24.2203655,3992,1217,3992,1011.5,40,2.48160934,1.33125,3992,1047.5,40,2.95577574,1.33125,3992,1248,40,3.77132225,1.33125,3992,1513,40,4.52907467,1.33125,3992,1151.5,40,3.23473334,1.33125,3992,1328,40,3.93939567,1.33125,80.5,1.55,1.55,99.80919
09/08/2026 11:43:03,10.77,6.15,13.85,4.76,3.08,10.94,33.85,60.61,12.31,1.56,18.46,0,14.69,60.61,15.940917,2412,594,1397,401.5,14,1.0660007,1.375,1397,262.5,14,0.6745452,1.375,1797,270,18,0.705483437,1.375,1797,1905.5,18,6.98032665,1.375,4042,314,40.5,0.789481044,1.375,4042,411.5,40.5,1.10605156,1.375,81.875,1.55,1.55,99.8092041
09/08/2026 11:43:05,34.38,17.19,34.38,14.52,20.31,39.68,45.31,31.25,25,20.31,20.31,20.31,26.91,45.31,20.20299,2335,1015,1397,929,14,2.18162036,1.35625,1397,930,14,2.20849586,1.35625,1397,1167,14,3.12239552,1.35625,1785,1407,17.88889,4.42505,1.35625,4017,901.5,40.25,2.27983928,1.35625,4017,757.5,40.25,1.50866485,1.35625,81.375,1.55,1.55,99.8092041
09/08/2026 11:43:07,28.12,12.5,31.25,9.23,17.19,9.38,35.94,7.69,20.31,14.06,32.81,20.31,19.9,35.94,16.3590412,3668,647,4042,675,40.5,1.88756239,1.34375,4042,710,40.5,2.23029923,1.34375,4042,419,40.5,1.0783211,1.34375,1797,687.5,18,2.26090956,1.34375,4042,486.5,40.5,1.33181024,1.34375,4042,905,40.5,2.947186,1.34375,80.375,1.55,1.55,99.80917
09/08/2026 11:43:09,9.52,3.23,7.81,4.84,1.59,22.22,18.75,36.76,4.69,4.69,15.62,14.29,12,36.76,14.277072,3619,478,3906,197.5,40.5,0.4960807,1.35625,3883,214.5,40.5,0.665374,1.35625,4042,492,40.5,1.66783273,1.35625,1797,1135.5,18,4.21871758,1.35625,4042,233,40.5,0.6245321,1.35625,4042,596.5,40.5,1.94242418,1.35625,80.25,1.55,1.55,99.80916
09/08/2026 11:43:11,15.62,10.94,7.81,1.59,1.59,11.11,51.56,43.94,6.25,6.35,14.29,28.12,16.6,51.56,15.8019533,2341,659,1397,515.5,14,1.35041761,1.35625,1370,130.5,14,0.37384966,1.35625,1397,180.5,14,0.443791181,1.35625,4042,2004,40.5,5.52686739,1.35625,4042,269.5,40.5,0.786796033,1.35625,1797,853.5,18,2.75248384,1.35625,81.625,1.55,1.55,99.80918
09/08/2026 11:43:13,15.38,7.69,12.31,1.54,6.06,6.15,24.62,15.15,3.08,18.46,40,20,14.2,40,14.4068222,3799,552,3743,338,37.5,0.905296147,1.34375,3928,208,39.5,0.401023179,1.29375,3693,325.5,37,0.708750963,1.35,3693,753.5,37,2.495536,1.35,3868,435,38.75,1.184802,1.18125,3868,1249.5,38.75,4.242463,1.18125,80.75,1.55,1.55,99.80912
09/08/2026 11:43:15,3.12,6.25,10.94,7.81,7.81,12.5,23.44,4.69,4.69,29.69,31.25,28.12,14.19,31.25,14.8735275,3668,549,4042,213.5,40.5,0.524103,1.34375,4042,444,40.5,1.41487455,1.34375,4042,224,40.5,0.5358521,1.35,4042,521,40.5,1.76086,1.35,4042,694.5,40.5,2.40334082,1.35,1797,1196,18,3.93761849,1.35,80,1.55,1.55,99.80919
09/08/2026 11:43:17,18.75,6.25,15.87,4.69,13.85,18.75,56.25,12.5,21.88,38.46,50,20.31,23.13,56.25,16.9392719,3574,640,1235,349.5,12.375,0.933029652,1.35,4042,283.5,40.5,0.764337063,1.3625,4042,310,40.5,0.8185164,1.3625,4042,1075,40.5,3.85171366,1.36875,4042,814.5,40.5,2.63621283,1.36875,4042,1010,40.5,3.289063,1.36875,80.625,1.55,1.55,99.809166
09/08/2026 11:43:19,13.64,4.62,20,3.08,3.03,15.38,51.52,18.18,10.77,16.67,33.85,9.09,16.65,51.52,13.3962431,2014,457,1235,177,12.375,0.482114047,1.34375,1235,207.5,12.375,0.6488334,1.34375,1976,130.5,19.8,0.291616231,1.34375,1797,1112.5,18,4.017932,1.34375,4042,495,40.5,1.62964725,1.35625,1797,621,18,2.09071445,1.35625,79.75,1.55,1.55,99.80917
09/08/2026 11:43:21,7.81,3.12,9.38,4.69,4.69,29.69,21.88,12.5,9.38,23.44,12.5,14.06,12.76,29.69,14.4545507,2545,501,1797,186,18,0.4487038,1.325,4042,215,40.5,0.6012896,1.325,1797,640.5,18,2.059989,1.325,4042,733,40.5,2.57033324,1.325,1797,625,18,2.05705667,1.3375,1797,605,18,2.0684216,1.3375,80,1.55,1.55,99.809166
09/08/2026 11:43:23,4.69,3.12,15.62,6.35,3.12,7.81,26.56,0,10.94,14.06,28.12,21.88,11.86,28.12,13.0300817,2635,449,1976,191,19.8,0.534861,1.3375,1976,307,19.8,1.01319933,1.3375,1976,192.5,19.8,0.502710462,1.34375,1797,541,18,1.94294143,1.34375,4042,445,40.5,1.34269655,1.34375,4042,1015,40.5,3.64308047,1.34375,79.375,1.55,1.55,99.80916
09/08/2026 11:43:25,12.12,1.52,15.15,0,3.03,4.62,21.21,20,9.09,22.73,31.82,19.7,13.41,31.82,14.5020428,2545,492,1797,196.5,18,0.4800268,1.31875,4042,276.5,40.5,0.8343136,1.31875,1797,145,18,0.316271245,1.325,1797,769.5,18,2.78986287,1.325,4042,596.5,40.5,1.91615355,1.325,1797,968.5,18,3.332313,1.325,79.125,1.55,1.55,99.80926
09/08/2026 11:43:27,7.81,3.12,23.44,0,3.03,20.31,17.19,3.03,10.77,20.97,21.88,15.62,12.26,23.44,12.9236593,2345,440,1397,191,14,0.5330151,1.3375,1397,382,14,1.27364314,1.3375,1397,440,14,1.41811347,1.3375,4042,381,40.5,1.32315,1.35,1797,553.5,18,1.85463428,1.35,4042,693.5,40.5,2.31808519,1.35,78.00001,1.55,1.55,99.8092041
09/08/2026 11:43:29,7.81,0,25.4,4.76,1.61,9.38,40.62,11.67,12.5,18.75,31.25,12.31,14.67,40.62,14.2742691,2345,470,1397,180.5,14,0.492687166,1.34375,1397,355.5,14,1.17322123,1.34375,1397,141.5,14,0.3137274,1.34375,1797,948.5,18,3.49653268,1.35,4042,417.5,40.5,1.2496177,1.35,4042,775.5,40.5,2.75780916,1.35,78.37501,1.55,1.55,99.80922
09/08/2026 11:43:31,9.38,3.23,7.81,1.56,3.23,7.81,1.56,12.9,6.25,18.46,31.25,32.81,11.35,32.81,13.13847,2345,445,1397,205.5,14,0.569721937,1.33125,1397,156.5,14,0.444286644,1.34375,1397,179,14,0.415739059,1.34375,1797,324.5,18,1.14756,1.34375,4042,510.5,40.5,1.69015455,1.34375,4042,1296,40.5,4.619673,1.34375,77.87501,1.55,1.55,99.80922
09/08/2026 11:43:33,3.12,1.56,15.62,1.56,7.81,15.62,15.62,0,9.38,17.46,43.75,12.5,12,43.75,14.1604548,3668,473,4042,167,40.5,0.3988383,1.3375,4042,296.5,40.5,0.8673374,1.3375,4042,453.5,40.5,1.43699729,1.3375,1797,347.5,18,1.21654248,1.35625,4042,479.5,40.5,1.51619053,1.35625,4042,1095,40.5,3.90575266,1.35625,77.62501,1.55,1.55,99.80918
09/08/2026 11:43:35,6.25,1.56,15.62,0,1.61,7.69,42.19,0,9.38,25.4,9.23,12.5,10.95,42.19,13.3638182,2332,453,1315,133,14,0.333462268,1.3375,1397,334,14,1.00266075,1.3375,1397,162,14,0.390555263,1.3375,1797,866.5,18,3.116659,1.34375,4042,736.5,40.5,2.63636637,1.34375,4042,483.5,40.5,1.65705287,1.34375,77.87501,1.55,1.55,99.80922
09/08/2026 11:43:37,10.94,20,12.5,1.64,20.63,7.81,21.88,26.56,12.5,9.23,20.31,12.5,14.71,26.56,14.3566751,2388,498,1235,656,12.375,2.1284802,1.34375,1235,167,12.375,0.405612379,1.35625,1976,531.5,19.8,1.7137872,1.35625,4042,782.5,40.5,2.72890568,1.35625,4042,319.5,40.5,0.875092745,1.35625,1797,534,18,1.82387924,1.35625,77.37501,1.55,1.55,99.80922
09/08/2026 11:43:39,7.81,6.25,17.19,3.17,4.76,9.38,10.94,32.81,6.25,7.81,35.94,31.25,14.46,35.94,14.5550528,2392,524,1397,236,14,0.630630434,1.3375,1397,262,14,0.7575637,1.3375,1677,185,16.8,0.426459223,1.3375,1797,823,18,2.84417772,1.35,4042,300,40.5,0.7272923,1.35,4042,1341,40.5,4.69531727,1.35,77.75001,1.55,1.55,99.80916
09/08/2026 11:43:41,12.5,1.54,9.23,1.54,9.38,24.62,4.69,0,12.5,60.94,6.15,0,11.92,60.94,13.201395,3506,440,1797,220.5,18,0.63257,1.34375,3577,99,40.5,0.2477862,1.35,4042,673.5,40.5,2.26355839,1.35,3537,63,40.5,0.178631708,1.35,4042,1482,40.5,5.39365625,1.35,4042,105,40.5,0.249029428,1.35,79.625,1.55,1.55,99.80926
09/08/2026 11:43:43,18.75,14.06,26.56,4.69,17.19,9.38,17.19,43.75,18.75,26.56,21.88,31.25,20.83,43.75,17.3083286,4042,714,4042,532.5,40.5,1.39149022,1.375,4042,485.5,40.5,1.282865,1.375,4042,429,40.5,1.20039678,1.35625,4042,1122.5,40.5,3.86500931,1.35625,4042,778,40.5,2.50527215,1.35625,4042,934,40.5,2.99798346,1.35625,80,1.55,1.55,99.8092041
09/08/2026 11:43:45,45.31,23.44,50,23.44,46.88,21.88,42.19,40.62,43.75,26.56,45.31,29.69,36.59,50,24.1000118,2171,1442,1797,1309.5,18,2.88024926,1.3625,1797,1440,18,3.34136367,1.3625,1797,1269.5,18,2.89134383,1.375,4042,1812.5,40.5,4.70028353,1.375,1797,1375.5,18,3.182905,1.375,1797,1446.5,18,3.44195,1.375,79.75,1.55,1.55,99.8092041
09/08/2026 11:43:47,9.38,3.12,15.62,10.94,9.38,15.62,7.81,17.19,9.38,17.19,12.5,20.31,12.37,20.31,14.1632357,2920,496,1797,181,18,0.4627438,1.3375,1797,430,18,1.32105708,1.3375,4042,503,40.5,1.67387891,1.3375,4042,556,40.5,1.9422822,1.3375,1797,571.5,18,1.80015588,1.3375,4042,734,40.5,2.57399654,1.3375,79.75,1.55,1.55,99.80912
09/08/2026 11:43:49,7.81,7.58,17.19,0,1.56,7.69,46.88,1.56,6.25,12.5,18.46,15.62,11.93,46.88,13.6224756,2137,464,1797,262,18,0.789172351,1.33125,1797,253.5,18,0.7721228,1.33125,4042,153.5,40.5,0.374357343,1.33125,1235,1003,12.375,3.66523981,1.33125,1976,452,19.8,1.50911236,1.33125,1976,658.5,19.8,2.239238,1.33125,79.25,1.55,1.55,99.8092346
09/08/2026 11:43:51,39.06,10.94,28.12,12.5,17.19,17.19,31.25,10.94,32.81,51.56,28.12,45.31,27.08,51.56,20.4653282,2920,869,4042,773,40.5,2.72391367,1.33125,4042,534.5,40.5,1.95467794,1.33125,1797,453.5,18,1.11792135,1.36875,4042,799.5,40.5,2.58473325,1.3625,1797,1547.5,18,5.0922327,1.3625,1797,1106.5,18,4.53545761,1.3625,81.625,1.55,1.55,99.80919
09/08/2026 11:43:53,28.12,14.06,10.94,26.56,14.06,15.62,35.94,50,21.88,17.19,17.19,25,23.05,50,18.6422386,2920,802,4042,489,40.5,1.232791,1.35625,1797,674,18,1.93641388,1.3625,4042,436,40.5,1.01539123,1.3625,1797,1589.5,18,5.203035,1.3625,1797,831,18,2.58471346,1.3625,4042,790,40.5,2.51511431,1.3625,82.25,1.55,1.55,99.8092346
09/08/2026 11:43:55,20,12.31,12.31,21.54,1.54,9.23,56.92,3.08,6.15,1.56,4.69,1.54,12.57,56.92,13.6837654,3294,473,1797,560,18,1.71484435,1.3625,1797,597,18,1.957951,1.3625,4042,142,40.5,0.300695628,1.3625,4042,1227,40.5,4.534352,1.3625,4042,118.5,40.5,0.2754429,1.3625,4042,195.5,40.5,0.629493237,1.3625,81.875,1.55,1.55,99.80916
09/08/2026 11:43:57,10.94,6.25,6.25,0,37.5,39.06,7.81,0,4.69,20.31,3.12,0,11.33,39.06,13.8342552,2336,485,1235,348,12.375,0.93265295,1.3625,1235,163.5,12.375,0.400622755,1.3625,1797,1617.5,18,5.6159,1.36875,1664,105,18,0.2670104,1.36875,4042,581,40.5,2.00221515,1.36875,4042,93.5,40.5,0.210974365,1.36875,80.875,1.55,1.55,99.80921
09/08/2026 11:43:59,18.46,3.08,7.69,1.54,9.23,15.38,27.69,53.85,3.08,7.69,1.54,0,12.44,53.85,13.9338264,2903,474,4042,305,40.5,0.8262905,1.3375,1699,130.5,18,0.340791076,1.3375,4042,481.5,40.5,1.62439728,1.3375,1797,1589.5,18,5.81050253,1.3375,1797,256.5,18,0.7752019,1.3375,4042,80,40.5,0.207534343,1.3375,80.375,1.55,1.55,99.8092346
09/08/2026 11:44:01,4.62,3.08,10.77,0,0,9.23,3.08,3.03,6.15,6.15,35.38,55.38,11.41,55.38,13.3672533,3241,465,3854,219,40.5,0.546485,1.3375,1797,144,18,0.3851375,1.3375,4042,132.5,40.5,0.288518816,1.3375,1670,135,18,0.4206057,1.3375,4042,228.5,40.5,0.665582657,1.3375,4042,1930.5,40.5,6.92402029,1.3375,79.625,1.55,1.55,99.80921
09/08/2026 11:44:03,20.31,26.56,10.94,1.54,4.69,7.81,28.12,6.25,10.94,6.25,37.5,28.12,15.75,37.5,12.9331312,2366,447,1235,586.5,12.375,1.84742415,1.3625,1101,98.5,12.375,0.246445328,1.3625,1976,111.5,19.8,0.2421868,1.3625,4042,515,40.5,1.84858418,1.375,1797,204,18,0.5753318,1.375,4042,1168.5,40.5,4.124169,1.375,78.75001,1.55,1.55,99.8092
09/08/2026 11:44:05,10.94,3.12,20.31,3.12,4.69,15.62,31.25,14.06,4.69,25,6.25,15.62,12.89,31.25,14.1316662,2920,504,1797,267,18,0.658866346,1.34375,1797,414.5,18,1.28263509,1.34375,4042,398.5,40.5,1.214349,1.34375,1797,898.5,18,3.08686376,1.34375,4042,573,40.5,1.95560789,1.34375,4042,475.5,40.5,1.59738517,1.34375,78.87501,1.55,1.55,99.80917
09/08/2026 11:44:07,7.58,7.58,16.67,0,1.52,12.12,30.3,9.09,4.55,25.76,15.15,10.61,11.74,30.3,13.0777884,2575,438,1797,249.5,18,0.7920354,1.3375,4042,191.5,40.5,0.5536855,1.3375,1976,121,19.8,0.265159816,1.3375,1797,843,18,3.13815737,1.34375,1797,639,18,2.240365,1.34375,4042,582.5,40.5,2.03579855,1.34375,78.62501,1.55,1.55,99.80919
09/08/2026 11:44:09,9.38,3.12,9.38,0,14.06,20.31,28.12,7.94,20.31,12.5,10.94,12.5,12.38,28.12,13.650034,3633,456,4042,180,40.5,0.50430125,1.35625,3835,192,40.5,0.490428478,1.35625,4042,647.5,40.5,2.198933,1.35625,1797,711,18,2.6169126,1.35625,4042,561.5,40.5,2.02607512,1.35625,4042,443,40.5,1.51430225,1.35625,78.25001,1.55,1.55,99.80918
09/08/2026 11:44:11,6.25,4.69,9.38,0,9.38,31.25,32.81,8.06,3.12,25,18.75,7.81,13.04,32.81,13.2830086,2830,442,3746,114.5,40.5,0.289079547,1.35,1556,101,18,0.250472575,1.35,4042,730.5,40.5,2.48298264,1.35,1797,726,18,2.67246485,1.35,4042,529.5,40.5,1.852753,1.35625,1797,448,18,1.49723959,1.35625,77.87501,1.55,1.55,99.8092041
